ae train,ae test,ae norm,ae pos,ae quat,ae kld
0.27415434,0.3025371,0.004478681,0.99957937,0.047046453,1.267021
0.2740032,0.30252442,0.004478464,0.9980554,0.047039233,1.2671058
0.27376914,0.3025495,0.0044779703,0.99843866,0.047052234,1.2642523
0.2737608,0.30215606,0.004477488,0.9991962,0.047046576,1.2634683
0.27391022,0.3014963,0.004476803,1.0007948,0.04704472,1.2633834
0.27369255,0.30178562,0.0044788267,0.99973404,0.047038797,1.2623245
0.27361098,0.30201045,0.0044733435,1.0003409,0.04705587,1.2607367
0.27366206,0.30155963,0.004475157,1.00132,0.047037255,1.260453
0.27355725,0.30192953,0.00447469,1.0002888,0.047014825,1.2606605
0.27329165,0.3018739,0.004473593,1.000164,0.04700902,1.2581888
0.27346826,0.3015825,0.0044717207,1.0017262,0.047022916,1.2582556
0.27304146,0.30187717,0.0044710706,0.9999093,0.0470089,1.2559453
0.27302712,0.30164516,0.0044708084,1.0001857,0.04699239,1.2556909
0.27317795,0.30169767,0.004470049,1.0007037,0.0470063,1.2565428
0.13407601,0.15622301,0.0044565503,0.87536824,0.046093527,1.5028206
0.12618102,0.15252843,0.004447833,0.8018835,0.04554788,1.7732714
0.1238129,0.15134385,0.004445719,0.77998286,0.045370046,1.877803
0.122509986,0.15030766,0.0044440585,0.7677729,0.045288276,1.9369595
0.121586494,0.14951038,0.004442962,0.75922,0.04522021,1.9811271
0.12085027,0.14874578,0.0044408557,0.7524378,0.045162417,2.0172846
0.120287664,0.14830813,0.004440179,0.7471965,0.045124006,2.0475667
0.11987051,0.14772566,0.0044388752,0.74331576,0.045095053,2.0758877
0.119501665,0.14750648,0.0044383043,0.7399524,0.0450626,2.1013386
0.11915647,0.14722939,0.004437984,0.73674655,0.04503802,2.124524
0.11883214,0.1469642,0.004436589,0.733727,0.045015782,2.146425
0.11856068,0.1466542,0.004436301,0.7312141,0.044995636,2.1663318
0.11830736,0.1464667,0.004435852,0.7288922,0.04497455,2.186974
0.11810804,0.14619987,0.004434879,0.7270597,0.044958577,2.2052076
0.11789702,0.14603634,0.004434813,0.7250988,0.04494366,2.2238367
0.11769794,0.14589012,0.0044332985,0.72324246,0.04493037,2.2415555
0.11750634,0.14571445,0.004433454,0.72150725,0.04491226,2.2605143
0.11736612,0.14559296,0.0044327816,0.7202151,0.044901323,2.274098
0.11722355,0.14559145,0.0044322005,0.7189227,0.044888068,2.2884138
0.11708527,0.14529434,0.004431349,0.71767294,0.044874843,2.3019516
0.11696644,0.14517081,0.004431057,0.7165637,0.044866964,2.316381
0.120691784,0.14893575,0.004430208,0.71545386,0.04485422,2.3094935
0.12445293,0.152645,0.0044300593,0.71547824,0.04485415,2.282387
0.128127,0.15634623,0.0044303774,0.71598655,0.044852726,2.246514
0.1317574,0.15990883,0.004429394,0.7175424,0.044863313,2.2045317
0.13522863,0.1634382,0.0044297134,0.7200788,0.044869617,2.1489775
0.13861829,0.1667561,0.0044297515,0.7226987,0.04488744,2.1018012
0.14191732,0.17023136,0.00442912,0.72526157,0.044896632,2.0615666
0.14514408,0.1733506,0.0044292468,0.7286742,0.044909064,2.01935
0.14831027,0.17668433,0.0044287047,0.73237485,0.044928323,1.9801068
0.15139706,0.17948999,0.0044289404,0.73552865,0.04494556,1.9473443
0.1544268,0.18248132,0.004429111,0.7393598,0.044963334,1.9137034
0.15742843,0.18544385,0.004429263,0.74368215,0.044987764,1.8814754
0.160268,0.18853101,0.0044281464,0.7462281,0.044995543,1.8556991
0.16316706,0.19142137,0.0044280845,0.75023574,0.045019716,1.8291839
0.16596772,0.19428395,0.0044284733,0.75420713,0.045039933,1.8025689
0.16875683,0.19693592,0.0044288756,0.75788546,0.04505851,1.7800076
0.17147243,0.1998401,0.004428264,0.76146096,0.04508722,1.7575164
0.17415649,0.20219988,0.0044290274,0.7652896,0.045102134,1.7360828
0.17681682,0.20498548,0.0044285106,0.7691012,0.045127805,1.715875
0.17945977,0.20739657,0.004428564,0.77331936,0.045153566,1.6959425
0.18202555,0.21009898,0.004428781,0.7771488,0.045177184,1.6768746
0.18454963,0.21249494,0.0044294824,0.78125983,0.045205776,1.6574976
0.18712446,0.21543053,0.004429422,0.7857035,0.045227367,1.6404473
0.18970947,0.21784618,0.004430052,0.78969646,0.045257356,1.6259867
0.19218656,0.22024359,0.0044288044,0.7941233,0.04528054,1.6092194
0.19469744,0.22308335,0.004428855,0.7985441,0.045308076,1.594432
0.1971377,0.22493957,0.004427907,0.80322975,0.04533614,1.578573
0.19955672,0.22790451,0.0044298875,0.8074533,0.04535918,1.5644829
0.20193022,0.23002039,0.004430188,0.81221855,0.045395862,1.5490237
0.20438924,0.23275335,0.004429746,0.81745213,0.04542658,1.5354893
0.20684686,0.23484844,0.0044311136,0.822508,0.045463998,1.5230124
0.20922285,0.23740922,0.0044301976,0.8263855,0.045490485,1.5122024
0.2115401,0.24009986,0.0044311,0.8304786,0.045518883,1.5005504
0.2138544,0.24199536,0.004431285,0.83443516,0.04554497,1.4898139
0.21633896,0.24482235,0.0044298926,0.8396209,0.04557909,1.4803679
0.218559,0.24675132,0.004430174,0.8437798,0.045608256,1.468829
0.22102514,0.24953176,0.0044325152,0.84885585,0.04563147,1.460511
0.22331,0.251694,0.004430684,0.8526501,0.045676995,1.4514458
0.2255346,0.2538042,0.0044310214,0.8569287,0.04570334,1.4414659
0.2278163,0.256048,0.0044307355,0.8614763,0.04573067,1.4324238
0.2302694,0.25862232,0.00443102,0.86715645,0.04576837,1.4245207
0.23258874,0.26095742,0.0044300486,0.87143564,0.045803465,1.4171243
0.23493901,0.2629161,0.0044325152,0.8763948,0.045840934,1.4095166
0.2370119,0.26480824,0.0044345795,0.8800887,0.045857854,1.400478
0.23914997,0.26819694,0.0044334317,0.88403136,0.045894828,1.3921155
0.24156861,0.2692802,0.0044325404,0.8903134,0.045929596,1.3847532
0.24374005,0.27159607,0.0044334913,0.894553,0.045972444,1.3770504
0.24595292,0.2747285,0.004433157,0.8994199,0.04599759,1.3696253
0.24809463,0.27665195,0.004434393,0.9038037,0.046033412,1.3620907
0.25037786,0.27864945,0.0044340957,0.90810424,0.04605613,1.3568147
0.25263745,0.28088498,0.004433602,0.9120963,0.046103146,1.3515446
0.2545962,0.2829276,0.0044341264,0.9156717,0.04611852,1.3438513
0.25691473,0.28528643,0.004432636,0.9217184,0.046170976,1.3373054
0.2591002,0.2873407,0.0044341576,0.9245293,0.046187572,1.3335136
0.26135316,0.28904632,0.0044360226,0.93072426,0.046231195,1.3266101
0.2633618,0.29183358,0.0044345264,0.93431216,0.046260018,1.3202907
0.2654834,0.2940539,0.0044359625,0.93936133,0.04629725,1.3137518
0.2676507,0.29616317,0.00443452,0.943084,0.046329793,1.309335
0.26969767,0.29794124,0.004435635,0.9481546,0.046360627,1.3024881
0.27180472,0.29990944,0.0044355686,0.9517391,0.046393793,1.2979347
0.2717862,0.2999456,0.004435821,0.9549961,0.046418816,1.2942419
0.27173823,0.30005407,0.0044372794,0.9565979,0.04642005,1.2921466
0.27176395,0.30032772,0.004436004,0.9580874,0.046434995,1.2907664
0.27179772,0.30046168,0.0044359653,0.95836836,0.04644749,1.290698
0.27150288,0.29943615,0.004434184,0.9584504,0.046437178,1.2877725
0.27172104,0.29963326,0.004435961,0.96115077,0.046455488,1.2870687
0.27126318,0.29950312,0.0044341595,0.9586923,0.046440553,1.2850997
0.27140203,0.29950798,0.0044357926,0.960467,0.04645753,1.2845422
0.27145272,0.300066,0.0044343215,0.9613485,0.046463422,1.2841104
0.27151683,0.29929978,0.004433652,0.9624178,0.046458956,1.2837272
0.2715229,0.29970756,0.004434963,0.9631125,0.0464763,1.2829187
0.27139568,0.2995957,0.0044356748,0.96229774,0.046469282,1.2825307
0.271292,0.29909757,0.0044358154,0.96200925,0.04645155,1.281959
0.27138665,0.29991028,0.004433735,0.9636183,0.04646643,1.2811502
0.27104634,0.30019522,0.0044326545,0.9617088,0.046459094,1.279731
0.27102503,0.29951912,0.0044318307,0.9620746,0.046464875,1.279095
0.27126878,0.2998381,0.0044327998,0.9641385,0.04647126,1.2794039
0.27115723,0.29967365,0.004431899,0.9638073,0.04646343,1.2786989
0.27092466,0.29926825,0.004433459,0.9625884,0.046466112,1.2775633
0.13688216,0.16023968,0.004426537,0.90406567,0.046032924,1.3613235
0.12949789,0.15599269,0.004421371,0.8352122,0.045534525,1.5413692
0.1260478,0.15323581,0.004416776,0.80314994,0.045291126,1.6810269
0.12409375,0.15148659,0.004413063,0.7850215,0.045150295,1.7690616
0.12283687,0.15055601,0.0044122757,0.7733276,0.045062885,1.8254071
0.122032315,0.14985529,0.0044108983,0.7658343,0.045007803,1.8671157
0.12131361,0.14928795,0.004410375,0.7591286,0.044959716,1.9006261
0.120727494,0.1485361,0.0044091875,0.7537145,0.04491512,1.9291556
0.12027597,0.1482842,0.0044089705,0.7494979,0.04488529,1.9530572
0.11987252,0.14787778,0.00440786,0.74577945,0.04485377,1.9718075
0.119538106,0.14791107,0.0044072787,0.7426376,0.04483362,1.9887292
0.1192253,0.1473219,0.0044075563,0.73979324,0.044805218,2.0048041
0.118962005,0.14685412,0.0044068494,0.7372952,0.04479179,2.020804
0.11874008,0.14684391,0.0044059544,0.7352188,0.044777602,2.0348797
0.11850345,0.14654356,0.004405295,0.7330269,0.044760223,2.047412
0.118294865,0.14650989,0.0044045416,0.73115426,0.044738993,2.0600855
0.118122116,0.14656581,0.004403691,0.72951686,0.044730064,2.0719023
0.11796139,0.14621657,0.004405143,0.72798884,0.044722002,2.0839992
0.11777246,0.14600344,0.004404386,0.72625464,0.04470655,2.0936847
0.1176503,0.1458495,0.0044035087,0.72510296,0.04469964,2.1044886
0.117532805,0.14592434,0.004403043,0.7240339,0.044689108,2.1153862
0.120902896,0.14924233,0.0044039343,0.7225619,0.044679925,2.1158314
0.124362096,0.15262948,0.0044033695,0.72207785,0.044681873,2.109626
0.1277949,0.15593056,0.0044031227,0.72190297,0.044678643,2.0971315
0.13120571,0.15956478,0.004403664,0.72201514,0.044676848,2.0830474
0.13457584,0.1628739,0.0044027604,0.72261304,0.0446823,2.0630348
0.1378547,0.16619958,0.0044025485,0.7234088,0.044690225,2.038333
0.14115006,0.16957532,0.004403036,0.72519976,0.044699997,2.01341
0.14433473,0.17261636,0.004403081,0.72677267,0.0447085,1.9881496
0.14749132,0.17596641,0.0044035977,0.72900015,0.04472209,1.9619232
0.1506007,0.17895688,0.0044021285,0.7313647,0.044733472,1.9374322
0.15364332,0.18158078,0.0044035153,0.7337615,0.04474575,1.9135133
0.15664522,0.18484968,0.0044032694,0.7359702,0.044760056,1.8923906
0.15966247,0.18784066,0.0044034314,0.73870766,0.044775385,1.8727368
0.16261484,0.1908919,0.0044039832,0.74137676,0.044788584,1.8534929
0.16547251,0.1935166,0.004403257,0.74386245,0.044801153,1.8337914
0.16834737,0.19647397,0.0044039874,0.74645394,0.044824142,1.816404
0.17119655,0.19953036,0.0044036675,0.74956745,0.044841956,1.798499
0.1739183,0.20229854,0.0044032577,0.7524391,0.044856694,1.7792456
0.17671257,0.20499708,0.004404147,0.755797,0.044877343,1.7625822
0.17942445,0.20754713,0.0044045253,0.75866157,0.044897888,1.7465984
0.18221226,0.21043923,0.004405329,0.76224416,0.044918086,1.7322638
0.18487972,0.21305066,0.004405407,0.7647282,0.04493586,1.7190144
0.18760587,0.21588592,0.004404224,0.76838565,0.044954434,1.7053684
0.19017339,0.21838902,0.0044046855,0.7710171,0.044975538,1.6913917
0.1928477,0.22113161,0.0044046147,0.77488023,0.044997983,1.6781088
0.19543608,0.22377849,0.0044051134,0.7780813,0.045018565,1.6654359
0.19793053,0.22637922,0.0044052033,0.7810497,0.045032933,1.652269
0.20057546,0.22890908,0.0044051516,0.78497505,0.045063343,1.6408732
0.2031907,0.23138756,0.0044064326,0.7889245,0.045086395,1.6297491
0.20571142,0.23405957,0.0044061947,0.79191196,0.045103572,1.6195202
0.20822488,0.23637272,0.0044048307,0.79511166,0.045124788,1.6093242
0.21078563,0.23863925,0.0044064596,0.79905844,0.0451564,1.5990515
0.21325444,0.24149975,0.004406636,0.8019358,0.045175515,1.5899032
0.21587868,0.24405502,0.004407246,0.8066051,0.045197055,1.5808305
0.21836266,0.24630275,0.0044076024,0.80969906,0.045227494,1.5724201
0.22072834,0.24929446,0.004407708,0.81274545,0.0452436,1.5628233
0.22326922,0.2516737,0.004408183,0.817212,0.045275316,1.5540308
0.22569336,0.25395417,0.004408892,0.82043254,0.045296103,1.5459967
0.228112,0.25661516,0.004409602,0.8237042,0.0453211,1.5381461
0.23066592,0.25887832,0.0044105123,0.82828665,0.045350537,1.5306851
0.23298882,0.2612364,0.0044087996,0.8311349,0.04536913,1.5229067
0.23531328,0.26344812,0.004407932,0.8335466,0.045396,1.5160261
0.23765965,0.26610094,0.004408872,0.8369304,0.045415554,1.5085138
0.24002334,0.2684643,0.00440975,0.8412301,0.0454417,1.5002412
0.24228337,0.2704268,0.0044105905,0.8450339,0.04547765,1.491484
0.24481836,0.2729047,0.004412909,0.8501655,0.045514725,1.4849452
0.24702238,0.27492788,0.004410871,0.8530808,0.04553275,1.4775379
0.249265,0.2773847,0.004410435,0.85651565,0.045558583,1.4701729
0.25141552,0.27967474,0.0044106753,0.8594318,0.045582756,1.462635
0.25377283,0.28237814,0.0044121477,0.8643061,0.045611743,1.4554709
0.25599113,0.28398922,0.0044128797,0.8675261,0.045642257,1.448882
0.25818902,0.28630245,0.004411419,0.8715474,0.045660093,1.4415351
0.2604001,0.28852153,0.004413143,0.8758782,0.045693785,1.4340812
0.26247033,0.29100582,0.004413132,0.8793955,0.04572887,1.4262289
0.26461205,0.29293385,0.0044135978,0.88351357,0.045760203,1.4188266
0.2666982,0.29474556,0.004413473,0.8873716,0.045783546,1.4114586
0.26889092,0.2970432,0.0044136457,0.89248794,0.045820322,1.4040046
0.27077192,0.2990781,0.004413659,0.89525974,0.04584426,1.3961409
0.27285498,0.30100176,0.0044163396,0.90020365,0.045881663,1.3882506
0.2747814,0.30281195,0.004415176,0.9034166,0.045914304,1.3808393
0.27459678,0.3032372,0.0044169007,0.90762675,0.04594711,1.3744531
0.2743444,0.3021914,0.0044162995,0.9097842,0.045959193,1.3696518
0.273943,0.30234244,0.004415303,0.91102856,0.045970682,1.3642795
0.2739079,0.3019011,0.0044167764,0.91546327,0.04600184,1.3591806
0.27358308,0.30191723,0.004417822,0.91685873,0.04602911,1.3542632
0.27342632,0.30133286,0.004417113,0.9195887,0.04603804,1.349877
0.27318618,0.3009805,0.004416633,0.9210064,0.04605597,1.3458791
0.2731693,0.30158016,0.004416576,0.9233952,0.046062108,1.3432602
0.2728212,0.301285,0.004419197,0.9238162,0.04607499,1.3392264
0.27260786,0.30116814,0.0044173235,0.9247168,0.046094082,1.3360038
0.2726733,0.30102718,0.0044192984,0.92769843,0.046118867,1.3334268
0.27258757,0.30126745,0.0044171326,0.92869693,0.04610624,1.3316991
0.27237752,0.30050296,0.0044186222,0.9288797,0.046119157,1.3292854
0.27239773,0.3002354,0.004417619,0.93091816,0.046133034,1.3273113
0.27243954,0.3005377,0.0044187107,0.9318075,0.046137985,1.3267891
0.2722216,0.3007129,0.004418537,0.93157387,0.04614206,1.3248028
0.27219695,0.3004038,0.0044177636,0.93288034,0.04615403,1.323131
0.27218068,0.30070814,0.0044177114,0.93415254,0.046154246,1.3216938
0.27211273,0.30018649,0.004418784,0.9344381,0.04615702,1.3207
