train,test,norm,pos,quat
2.4468846,2.094225,0.1340685,21.65386,0.29787996
1.6884784,1.4360857,0.019235631,14.676113,0.24327043
1.3361237,0.8868435,0.015235369,11.330375,0.22395855
1.130545,0.9996455,0.012854464,9.427908,0.20718741
1.0011557,1.0544958,0.012081737,8.252842,0.19407043
0.89091533,0.9778169,0.011057626,7.251206,0.18298768
0.82222754,0.55146676,0.011061699,6.648526,0.17363197
0.7392842,0.6959434,0.010893928,5.903428,0.16427991
0.6890502,0.4969704,0.010375385,5.4762073,0.15599094
0.63132083,0.3757388,0.009499482,4.9551935,0.14983499
0.59428227,0.615094,0.008932831,4.62556,0.14536999
0.55593497,0.4548728,0.008353525,4.2805753,0.14115785
0.5332061,0.36355498,0.00803163,4.087166,0.13742925
0.5144887,0.32259688,0.007742551,3.9317763,0.1339299
0.48469007,0.4450803,0.0073897094,3.6617672,0.1308604
0.46736318,0.3827081,0.0071510402,3.5156248,0.1278729
0.45303503,0.42600492,0.006930026,3.3965924,0.12520307
0.4417031,0.35123727,0.0067274976,3.3069532,0.12259451
0.42501596,0.30831975,0.00652806,3.1623442,0.120143056
0.41027862,0.28881997,0.0063593728,3.0364459,0.11777566
0.39866596,0.5156822,0.006176514,2.9394183,0.115673855
0.38940632,0.31627083,0.0060297376,2.8661125,0.113546796
0.3792969,0.23141086,0.0058066365,2.7825413,0.111624576
0.3705154,0.2975104,0.0056498293,2.7103798,0.10990274
0.3656416,0.31540212,0.005537696,2.677038,0.10820455
0.35252544,0.21468651,0.0054336553,2.5607436,0.10656416
0.34295294,0.303351,0.005304311,2.4792342,0.10499895
0.34598646,0.2959861,0.0051799044,2.5217178,0.103663005
0.33738893,0.28838244,0.0051179845,2.4477258,0.10233841
0.32627273,0.2863629,0.0049501206,2.3498545,0.100880325
0.32262534,0.24849673,0.004836089,2.3249524,0.09960722
0.3156446,0.28160697,0.0047278344,2.2673473,0.09826341
0.31188327,0.31381693,0.0046716863,2.239315,0.09720511
0.30867872,0.28413954,0.0045701456,2.2161753,0.09622684
0.30275053,0.2718122,0.004483384,2.1678503,0.095019065
0.29766783,0.20103475,0.0043824194,2.1264546,0.09398236
0.29447314,0.24435075,0.004297423,2.1039932,0.09293786
0.29060814,0.22121438,0.0042278557,2.0747647,0.09189875
0.28397346,0.19359738,0.004143696,2.0185556,0.09078168
0.27937916,0.16957255,0.0040605096,1.9809582,0.089863665
0.28408286,0.26953498,0.0040181684,2.0307474,0.08956254
0.27369982,0.35163435,0.0039519984,1.9368396,0.08846738
0.26857445,0.20564716,0.0038552727,1.8958182,0.087341204
0.2702705,0.2170292,0.0038026932,1.9187906,0.08667907
0.26410002,0.25867906,0.0037574791,1.8650051,0.08580418
0.26268756,0.17170557,0.003694734,1.8572389,0.08510467
0.2604663,0.19213031,0.0036441735,1.842179,0.08431557
0.2586849,0.19691202,0.0035829134,1.829429,0.08375968
0.25093642,0.16497126,0.0035261312,1.7599882,0.08287222
0.2523394,0.21260448,0.003476018,1.7791514,0.0823074
0.1760538,0.1307026,0.0033363525,1.043586,0.07929066
0.1687622,0.09451317,0.0032319068,0.9773993,0.07855454
0.16843683,0.108925916,0.0031622776,0.97765,0.07817288
0.16786861,0.17702886,0.0031026723,0.97495085,0.07784807
0.1673902,0.117961116,0.003049828,0.9734842,0.07748533
0.1659946,0.15281284,0.0029907427,0.9632496,0.07707837
0.16522928,0.16024332,0.002951478,0.95880204,0.07672657
0.16533002,0.19606517,0.002916534,0.96166736,0.07652402
0.16338246,0.11201001,0.0028752165,0.946936,0.07600148
0.16358162,0.24730721,0.0028469737,0.9497244,0.075916104
0.1604429,0.14955267,0.002806141,0.9225735,0.07544993
0.16017252,0.12777486,0.0027693396,0.92309785,0.0750953
0.15784769,0.10256831,0.00273923,0.9031348,0.07473366
0.16006047,0.10947118,0.0027030874,0.9272069,0.07452163
0.1565638,0.14182669,0.002665028,0.8960009,0.07410801
0.15683752,0.11716456,0.0026468511,0.9011607,0.07384084
0.15441734,0.13994913,0.0026194348,0.88020945,0.07348271
0.15425842,0.12035876,0.0025990268,0.8806098,0.07326392
0.15675549,0.19328658,0.002578037,0.90551084,0.073274
0.1518311,0.12905207,0.002557834,0.8604576,0.07281063
0.15151782,0.11861419,0.0025319515,0.8601869,0.072495475
0.1520234,0.16929902,0.002517964,0.8661225,0.07239928
0.15035123,0.13451377,0.0024836916,0.85246855,0.072062224
0.15062112,0.2047119,0.0024616455,0.85612786,0.071957946
0.14895253,0.08801484,0.0024409469,0.8432283,0.07153956
0.14932258,0.15122637,0.0024242976,0.8482828,0.07139098
0.14754625,0.095334575,0.0024021594,0.8334157,0.07107162
0.14574677,0.08576321,0.0023787857,0.8183033,0.07075394
0.14666077,0.06880744,0.002360578,0.82966316,0.07050933
0.14567691,0.12068789,0.002347806,0.8206618,0.07041774
0.14614354,0.14670283,0.0023305963,0.8270139,0.07023233
0.14528042,0.12984222,0.0023144572,0.8206147,0.06998612
0.14505929,0.18609838,0.0022996482,0.81832653,0.0699963
0.14441523,0.14577669,0.002278418,0.8153882,0.06960951
0.1434141,0.14771281,0.002261307,0.8070092,0.069430046
0.14275293,0.06980364,0.0022480683,0.80322766,0.069117054
0.14311822,0.15549797,0.0022327946,0.8072965,0.06907254
0.14163725,0.22625509,0.0022304005,0.79333943,0.06897806
0.14197855,0.1243866,0.0022082548,0.80027986,0.06858861
0.14223985,0.10634414,0.0021967622,0.8043655,0.06842625
0.14006321,0.14772318,0.0021866995,0.78379,0.06829506
0.14047614,0.15354359,0.002174648,0.7896397,0.06810522
0.14089997,0.16333388,0.0021683092,0.7941506,0.06807566
0.14093804,0.112557985,0.0021550069,0.79677445,0.06782789
0.13845588,0.10089845,0.002146037,0.7737478,0.06762946
0.13785684,0.1631446,0.0021301147,0.7688729,0.06750727
0.1371076,0.11617222,0.0021091623,0.76434684,0.067180015
0.13727571,0.19661435,0.002098789,0.7666503,0.067112006
0.14000338,0.06577259,0.0020933675,0.7959369,0.06688929
0.13588917,0.11857791,0.0020703154,0.7552898,0.066836834
0.112610854,0.07136216,0.0020506734,0.5296649,0.06604366
0.110349745,0.107096784,0.002040167,0.50812066,0.0659263
0.11046254,0.16288672,0.0020287335,0.509327,0.06591884
0.11066095,0.094164945,0.0020174307,0.5127596,0.06575917
0.11096653,0.11419638,0.0020087853,0.516262,0.065710515
0.11056606,0.11093939,0.0020014173,0.5132319,0.065603025
0.11069929,0.07786656,0.0019925737,0.5157578,0.0654714
0.11035953,0.10461009,0.0019827082,0.51281816,0.065421596
0.10974293,0.096499264,0.0019761212,0.50787395,0.06528659
0.10959136,0.09997595,0.0019672203,0.50677544,0.065241225
0.109376125,0.121280216,0.001960206,0.50529677,0.06516714
0.10908679,0.15471552,0.0019534118,0.50251985,0.065154955
0.1087593,0.092384264,0.0019458664,0.5009364,0.06496785
0.1087209,0.07735242,0.0019361897,0.50137264,0.064877786
0.10825241,0.087625936,0.0019289912,0.4973333,0.06480687
0.1079953,0.06508106,0.0019206997,0.49571568,0.06470183
0.107791394,0.07095427,0.0019134186,0.4944377,0.06461809
0.107597105,0.16909121,0.0019089989,0.4915632,0.0647221
0.107254066,0.10317943,0.0018984141,0.48977178,0.06454116
0.10695086,0.10936298,0.0018924564,0.48733714,0.06447543
0.10679533,0.12896396,0.0018874673,0.4862476,0.06442427
0.10673193,0.09011078,0.0018798418,0.48692715,0.06427916
0.106767446,0.07683561,0.0018721997,0.48822773,0.06417495
0.10581684,0.123557545,0.0018672423,0.47881112,0.06416556
0.10592164,0.050325457,0.001858155,0.4813924,0.06399621
0.105709344,0.0697799,0.0018545518,0.47968715,0.0639502
0.105508216,0.038885262,0.0018463735,0.47867683,0.063839875
0.10505033,0.099579714,0.0018415345,0.4737799,0.06387577
0.104765795,0.111209735,0.001833885,0.4714989,0.0638139
0.10480161,0.072054885,0.0018294408,0.47285196,0.06370386
0.1045841,0.06835208,0.0018210299,0.4714623,0.06361752
0.10437918,0.09149705,0.0018175186,0.4696632,0.063590124
0.10417003,0.10479895,0.0018126707,0.4680744,0.0635348
0.103717074,0.06821301,0.0018036672,0.46508354,0.06336484
0.103825636,0.10638867,0.0018001194,0.46591875,0.06339305
0.10335231,0.1077687,0.0017932731,0.46178964,0.06332669
0.1033698,0.076232016,0.001787374,0.4629562,0.06321717
0.10336463,0.10965251,0.001781485,0.46302986,0.06320389
0.10294201,0.1144335,0.0017760962,0.45934868,0.06314393
0.10308471,0.08613711,0.0017715935,0.46179315,0.063031375
0.10285412,0.06630736,0.0017638849,0.46030352,0.06294152
0.10238619,0.038951945,0.0017604397,0.45668447,0.06282413
0.1022304,0.08744173,0.0017564247,0.45484546,0.06285578
0.102251,0.12696663,0.0017498917,0.4551546,0.06284505
0.10177469,0.12045879,0.0017441238,0.4511793,0.06275816
0.101687066,0.08744057,0.0017378835,0.4515416,0.06262124
0.10192243,0.13341855,0.0017357118,0.45337847,0.0626789
0.101346165,0.10662363,0.0017289497,0.4486468,0.062565096
0.101045966,0.04709784,0.0017224494,0.4471494,0.06239865
0.10088697,0.09231096,0.0017185154,0.44539025,0.062417895
0.0946976,0.105657555,0.0017157095,0.3849624,0.062255308
0.094205655,0.07152663,0.0017109568,0.3807803,0.06217392
0.094275735,0.12778294,0.0017098921,0.3812705,0.062197436
0.09429024,0.06938787,0.0017066195,0.38199228,0.062133733
0.0943836,0.12972637,0.0017052919,0.3824126,0.0621909
0.094355516,0.104490094,0.0017024055,0.3824251,0.06215862
0.09419657,0.10165233,0.0016993564,0.38122955,0.0621152
0.09414004,0.08805391,0.0016990751,0.38124233,0.062051
0.09400449,0.11058902,0.0016960751,0.37978113,0.062063083
0.09389205,0.08212616,0.0016924858,0.37936026,0.061985318
0.09375433,0.07884476,0.0016898344,0.37805107,0.06197804
0.09379097,0.12040501,0.0016868814,0.37824243,0.061997816
0.0936355,0.07513306,0.0016855854,0.37744358,0.06191399
0.093489036,0.056806467,0.001683763,0.37661248,0.061843798
0.09353384,0.10228578,0.0016806867,0.37658808,0.061896637
0.09328072,0.05614644,0.0016785525,0.37516892,0.061773296
0.093182035,0.07732233,0.0016757904,0.37387466,0.061807763
0.0930744,0.059419107,0.0016735776,0.37360087,0.06171884
0.093145765,0.11280931,0.0016726841,0.37381607,0.061774332
0.09299221,0.06790818,0.0016698412,0.3729161,0.061704013
0.09297572,0.124563426,0.00166641,0.372025,0.061785076
0.09278024,0.10134747,0.0016645819,0.37119493,0.061660327
0.09262464,0.08970722,0.0016621079,0.36964774,0.061659627
0.092610314,0.10274088,0.0016612189,0.36952686,0.061657224
0.09247616,0.04826493,0.0016567883,0.36922902,0.061541762
0.09249885,0.13341841,0.0016568111,0.36843273,0.061655443
0.09239483,0.103065364,0.0016548352,0.3681325,0.06157343
0.09231187,0.070644714,0.0016513168,0.36818686,0.06147562
0.092180744,0.106664084,0.0016492138,0.3666819,0.06149737
0.0920553,0.050699644,0.0016451931,0.36638358,0.061391573
0.09200401,0.10883778,0.0016450111,0.36523834,0.061461862
0.09187122,0.05334251,0.0016421862,0.36491558,0.0613505
0.09186112,0.0899415,0.001638569,0.36427963,0.061410345
0.091641515,0.061545555,0.001638198,0.36297545,0.061311282
0.09179103,0.12105142,0.001636177,0.36368006,0.06139933
0.0915641,0.09493399,0.0016354055,0.36213747,0.061318677
0.09154169,0.1056927,0.0016307462,0.36177802,0.06133425
0.091502756,0.1212835,0.0016292429,0.3614963,0.061322443
0.09135513,0.094321586,0.0016281179,0.36063933,0.061253756
0.0912781,0.084092304,0.0016262637,0.36028543,0.061207704
0.09126295,0.095114894,0.0016225067,0.36015218,0.061206095
0.091109216,0.115277216,0.0016203943,0.35854438,0.061214156
0.0910121,0.082183145,0.0016186829,0.35847038,0.06111465
0.091002546,0.085738875,0.0016165262,0.35839987,0.061112106
0.091006555,0.13819137,0.0016155511,0.35788018,0.061174434
0.090779245,0.08874063,0.0016127737,0.35661387,0.061062872
0.09063984,0.102158405,0.0016099657,0.35518098,0.061067503
0.09056742,0.077834204,0.0016096749,0.35521212,0.0609836
0.09048811,0.039942455,0.0016057405,0.35516715,0.06090091
0.09043558,0.091404125,0.0016048658,0.3541068,0.06096045
0.088944085,0.080292694,0.0016031843,0.33977687,0.060895633
0.08888255,0.110384576,0.001602213,0.33887833,0.060927216
0.08893904,0.14324102,0.0016040244,0.3388854,0.060989
0.08877313,0.064177275,0.0016006998,0.33855698,0.060841527
0.08881969,0.10541519,0.0016008038,0.33855864,0.060893048
0.0887773,0.08740538,0.0015984874,0.33847904,0.060855053
0.088700324,0.07366991,0.001597929,0.3380142,0.06082124
0.08870974,0.09420517,0.0015970655,0.3378134,0.060854107
0.08861992,0.048532438,0.0015968211,0.3377213,0.060764566
0.088648796,0.09149265,0.0015962478,0.33750963,0.060820222
0.088633135,0.10866403,0.0015953364,0.33718857,0.060838602
0.0885195,0.06262111,0.0015930868,0.33692858,0.060741484
0.08858029,0.0988975,0.0015943589,0.3369098,0.060810972
0.08851633,0.09394683,0.0015929375,0.33664316,0.060769696
0.08842573,0.06805319,0.0015918146,0.33618486,0.060720067
0.08842083,0.079144165,0.0015919883,0.33595425,0.060740214
0.088439964,0.11039338,0.0015905362,0.3357996,0.060778826
0.08833905,0.06388064,0.0015892126,0.3356135,0.060687535
0.088406555,0.13145596,0.0015894002,0.33522946,0.06080519
0.08831347,0.0874118,0.0015889567,0.33508432,0.06071792
0.08818893,0.05426958,0.0015865054,0.3344536,0.06064991
0.08817218,0.052239247,0.0015863426,0.3345273,0.060623117
0.08827489,0.12105375,0.0015847627,0.3345482,0.060735103
0.088081166,0.04203557,0.0015845627,0.33387685,0.06059447
0.08811296,0.077972405,0.0015843698,0.33375886,0.060642928
0.08811034,0.087377444,0.0015858252,0.333818,0.060633283
0.08809581,0.07900755,0.0015819249,0.33378065,0.060621716
0.08803163,0.07368054,0.0015823968,0.33320194,0.060614668
0.08802523,0.10474501,0.0015794743,0.3330501,0.06062475
0.087921575,0.07066256,0.0015797353,0.3323306,0.060589492
0.08792099,0.09287077,0.0015795212,0.332185,0.060605057
0.087940276,0.09262021,0.0015784305,0.3324195,0.06060053
0.087927684,0.11347504,0.0015794225,0.33198535,0.06063467
0.087819554,0.086636245,0.0015782254,0.33158007,0.060559697
0.08779761,0.09598796,0.0015758914,0.33111587,0.060587145
0.08773952,0.07632349,0.0015738499,0.3309264,0.060543884
0.08771178,0.07282948,0.0015751551,0.3308617,0.060520116
0.08769099,0.080144264,0.0015726514,0.33072484,0.060512487
0.08763332,0.06708069,0.0015719078,0.33031562,0.06049396
0.0877114,0.13821189,0.0015717235,0.3304108,0.06057016
0.08757017,0.0713798,0.0015716401,0.32983705,0.06047701
0.08768866,0.15097858,0.0015716713,0.33014545,0.06057439
0.08751188,0.07432456,0.0015692025,0.32944337,0.06045625
0.08757792,0.12050151,0.0015680664,0.32981232,0.06048875
0.08739872,0.040399183,0.0015673407,0.3289873,0.060381413
0.08747105,0.11412337,0.0015682483,0.32877576,0.060485173
0.087396435,0.07715614,0.0015662563,0.32863933,0.060417634
0.08736867,0.09221133,0.0015665736,0.32813746,0.06044252
0.08745222,0.13211964,0.0015656122,0.32838625,0.06050782
0.08733529,0.091910385,0.001563503,0.3278684,0.060435656
0.08686477,0.06926606,0.0015631898,0.32377562,0.06036765
0.08680914,0.06592496,0.0015641865,0.32344052,0.06034297
0.086831905,0.08017229,0.0015618422,0.32357582,0.060353488
0.08692655,0.1377925,0.0015622677,0.32378483,0.06043538
0.08688571,0.12165098,0.0015622155,0.32332137,0.060441505
0.0868088,0.081700265,0.001562889,0.32320035,0.06036942
0.08685682,0.10974122,0.0015612516,0.32324395,0.060418118
0.08678408,0.081676796,0.0015624256,0.32299992,0.060364276
0.0868087,0.09763485,0.0015618998,0.3231546,0.060374483
0.08683948,0.12619247,0.0015604576,0.3230515,0.060420323
0.086766645,0.093234226,0.0015603417,0.32273883,0.060374144
0.08675042,0.08652534,0.0015595936,0.32294354,0.06033343
0.08669637,0.06619054,0.001560776,0.32260594,0.060310777
0.08665945,0.05379456,0.0015597508,0.3224169,0.060290854
0.086698264,0.07657466,0.0015603643,0.3225247,0.060321957
0.08665797,0.06440925,0.0015594817,0.32223985,0.060308933
0.086670406,0.08221624,0.0015580488,0.32203168,0.06034604
0.08676393,0.13472196,0.0015600024,0.32236826,0.06041234
0.08662792,0.06288783,0.001558136,0.32217932,0.060282413
0.08664123,0.085692585,0.0015585126,0.32199737,0.06031739
0.08670574,0.1272324,0.0015573625,0.32231516,0.06035387
0.08664892,0.09962588,0.0015575608,0.32183582,0.060343966
0.086575866,0.06838757,0.0015579383,0.32167602,0.06028053
0.086582325,0.07380984,0.0015562099,0.32168344,0.060287062
0.08666328,0.13002506,0.0015579271,0.32166037,0.060379405
0.08664252,0.123801805,0.0015573886,0.32176363,0.060344912
0.08661309,0.110702135,0.0015557478,0.32141143,0.060351513
0.08665162,0.14165215,0.0015559329,0.32175842,0.06035577
0.08652841,0.07952199,0.0015549868,0.32114533,0.06028709
0.08646701,0.05155484,0.0015547572,0.32101545,0.06023332
0.08651124,0.086748146,0.0015556536,0.32112873,0.060269777
